plane_id,flight_id,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,geo_altitude,source_type,category
4d2500,RYR2002,Malta,2026-09-12 11:22:24+00:00,2026-09-12 11:22:37+00:00,-13.653,28.8629,487.68,False,83.76,27.82,-4.55,556.26,0,0
4d2509,EWG2U,Malta,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,6.8259,41.9563,11277.6,False,241.67,226.9,0.0,11742.42,0,0
4d2505,LER2921,Malta,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-12.2366,39.1732,10668.0,False,242.31,266.23,0.0,11376.66,0,0
a44258,UAL1450,United States,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-86.3785,34.1454,11582.4,False,211.95,234.88,0.0,12237.72,0,0
4d2508,AEZ47LG,Malta,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,9.5462,40.6027,9441.18,False,232.83,19.36,5.53,9883.14,0,0
c027da,CJT967,Canada,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,-87.7456,36.4345,10370.82,False,228.01,232.79,0.0,10888.98,0,0
846748,IBX25,Japan,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,138.0868,35.7836,7734.3,False,236.81,40.51,4.55,8343.9,0,0
4d253b,EWG5MV,Malta,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,5.7761,44.7118,10668.0,False,256.71,198.22,0.0,11186.16,0,0
3ff657,DMDGD,Germany,2026-09-12 11:26:22+00:00,2026-09-12 11:26:22+00:00,12.6593,48.7279,822.96,False,39.94,352.6,,952.5,0,0
4caee6,RYR245B,Ireland,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-2.6701,40.3039,10363.2,False,223.35,321.55,0.0,11026.14,0,0
4caee7,RYR37XN,Ireland,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-8.0059,48.6674,11277.6,False,230.99,169.87,0.0,11871.96,0,0
4caee8,RYR9DT,Ireland,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,1.5742,51.2943,7216.14,False,229.32,106.69,7.48,7612.38,0,0
4ab253,SELRS,Sweden,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,9.6438,43.9243,3200.4,False,86.73,274.76,-0.33,3421.38,0,0
4caee2,EIX71C,Ireland,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,7.8391,41.8811,7620.0,False,148.37,161.19,0.33,8023.86,0,0
390d25,FGDJF,France,2026-09-12 11:26:02+00:00,2026-09-12 11:26:21+00:00,2.4749,50.9735,457.2,False,60.42,42.93,,548.64,0,0
4caee4,RYR73SV,Ireland,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-4.606,41.6335,11269.98,False,242.57,218.11,0.0,11986.26,0,0
4caee5,RYR5615,Ireland,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,8.215,51.8735,10972.8,False,216.2,294.31,0.0,11437.62,0,0
4ab24d,SELRM,Sweden,2026-09-12 11:26:26+00:00,2026-09-12 11:26:27+00:00,11.416,49.0829,1158.24,False,56.11,328.5,,1310.64,0,0
ad237f,AAL17,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,-80.3396,25.2442,4640.58,False,188.2,206.99,10.73,4914.9,0,0
4caeea,KZR142,Ireland,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,48.3252,40.822,9936.48,False,225.12,97.35,3.9,10408.92,0,0
a071c8,DAL2792,United States,2026-09-12 11:26:22+00:00,2026-09-12 11:26:26+00:00,-93.2151,44.884,,True,0.0,202.5,,,0,0
a071c2,DAL1201,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-82.0299,35.9599,10660.38,False,241.27,0.0,-0.33,11285.22,0,0
4d2534,WZZ2QY,Malta,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,14.628,45.991,3505.2,False,167.34,163.57,14.31,3710.94,0,0
4d2535,WZZ9YC,Malta,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,10.8646,44.456,10363.2,False,222.9,70.73,0.0,10782.3,0,0
71ba12,ASV715,Republic of Korea,2026-09-12 11:26:25+00:00,2026-09-12 11:26:27+00:00,126.375,37.5578,1287.78,False,119.27,331.11,7.48,1386.84,0,0
4d2532,WMT63CN,Malta,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,19.3195,47.4069,205.74,False,67.7,313.15,-4.88,327.66,0,0
71ba15,JNA212,Republic of Korea,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,136.7988,35.877,10363.2,False,220.73,271.07,0.0,11140.44,0,0
c014e0,ACA767,Canada,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-79.7245,43.4752,899.16,False,105.58,251.83,0.0,899.16,0,0
4d251b,RYR73BP,Malta,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,0.6098,51.8282,2956.56,False,161.83,86.54,14.63,3147.06,0,0
3004c2,NOS7802,Italy,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,9.1394,51.3425,11026.14,False,253.05,189.6,4.55,11460.48,0,0
4d251a,RYR21AW,Malta,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-2.6884,51.3839,182.88,False,68.54,266.56,-2.6,320.04,0,0
71ba09,KAL407,Republic of Korea,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,126.5417,37.6412,2331.72,False,145.94,120.27,12.03,2491.74,0,0
71ba08,KAL677,Republic of Korea,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,119.0261,21.5905,11574.78,False,253.18,261.71,-0.33,12390.12,0,0
a56256,EJA446,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-83.1556,32.1979,8534.4,False,221.25,139.9,0.0,9052.56,0,0
71ba07,KAL031,Republic of Korea,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-106.8804,40.1854,11277.6,False,278.95,128.56,0.0,11811.0,0,0
4d251f,VJT536,Malta,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,9.0709,46.1934,9753.6,False,204.59,7.8,-0.33,10203.18,0,0
a097f4,CSB7521,United States,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-79.1128,25.3394,8465.82,False,233.12,115.21,7.48,8968.74,0,0
71ba02,KAL085,Republic of Korea,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,126.7439,37.4687,3962.4,False,181.4,137.99,9.43,4206.24,0,6
ac5e01,SWA2647,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-82.5416,27.9869,-7.62,False,56.63,182.08,0.33,-15.24,0,0
347296,PUE301,Spain,2026-09-12 11:26:18+00:00,2026-09-12 11:26:18+00:00,-20.6532,34.7331,10668.0,False,231.77,241.79,0.0,11369.04,0,0
71ba05,KAL035,Republic of Korea,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,-114.2521,50.3628,10668.0,False,273.0,128.73,0.0,10736.58,0,0
4caeca,RYR8RH,Ireland,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,4.3189,48.143,10363.2,False,188.58,309.47,0.0,10904.22,0,0
4caecc,RYR77WP,Ireland,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-2.7432,40.2366,4236.72,False,148.0,273.99,-7.15,4564.38,0,0
4d252a,WZZ24HH,Malta,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,18.7324,51.2777,10668.0,False,226.69,68.15,0.0,10911.84,0,0
3ff646,DMUCD,Germany,2026-09-12 11:26:24+00:00,2026-09-12 11:26:24+00:00,10.4698,52.5338,106.68,False,37.91,97.8,,,0,0
4d252b,WZZ563,Malta,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,16.7341,55.3231,10972.8,False,211.49,318.95,0.0,11262.36,0,0
84b73b,APJ140,Japan,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,140.1456,37.2854,8130.54,False,214.83,222.48,4.88,8747.76,0,0
4caed8,EIN1XT,Ireland,2026-09-12 11:24:01+00:00,2026-09-12 11:24:09+00:00,-0.4675,51.4743,,True,6.43,168.75,,,0,0
347288,IBE0664,Spain,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-2.4722,40.7651,4701.54,False,170.93,279.18,-4.23,5052.06,0,0
347287,IBE0572,Spain,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,0.663,46.1015,10058.4,False,251.73,207.51,0.0,10652.76,0,0
347282,NAY22NN,Spain,2026-09-12 11:19:50+00:00,2026-09-12 11:24:29+00:00,-15.6133,27.6774,1744.98,False,69.26,21.8,-3.58,1798.32,0,0
a4b7d7,ASA1898,United States,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-75.1091,39.9984,2674.62,False,136.01,302.49,8.78,2773.68,0,0
8479bc,JAL529,Japan,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,139.7855,35.5676,274.32,False,79.6,333.1,12.68,403.86,0,0
ab4fd3,AAY1192,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-81.0175,31.9468,10668.0,False,246.83,23.2,0.0,11330.94,0,0
a36a19,AAL2007,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-95.5516,33.6421,8420.1,False,232.78,246.83,-13.0,8930.64,0,0
a1f4cd,ENY3524,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,-79.6749,43.7816,3169.92,False,141.18,264.14,8.78,3261.36,0,0
46d2f2,SEH5JT,Greece,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,24.3685,37.7101,2552.7,False,107.48,147.91,4.55,2727.96,0,0
4932a4,NJE922H,Portugal,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,10.9316,48.5923,3276.6,False,158.64,136.31,-5.2,3459.48,0,0
4932a3,NJE810G,Portugal,2026-09-12 11:25:00+00:00,2026-09-12 11:25:00+00:00,4.8039,52.311,,True,5.4,39.38,,,0,0
347258,VOE4YK,Spain,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,2.4788,44.6562,8229.6,False,206.9,235.64,-4.88,8747.76,0,0
348587,ECCHJ1,Spain,2026-09-12 11:26:26+00:00,2026-09-12 11:26:27+00:00,-3.6527,36.7613,1524.0,False,45.51,259.58,0.65,1668.78,0,0
4932a1,NJE509F,Portugal,2026-09-12 11:26:26+00:00,2026-09-12 11:26:26+00:00,2.159,48.0891,685.8,False,99.18,101.37,-1.95,929.64,0,0
a24a31,MXY707,United States,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-81.4109,26.7771,5486.4,False,209.37,308.62,0.0,5814.06,0,0
485b42,KLM603,Kingdom of the Netherlands,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,3.5378,54.8894,10355.58,False,254.84,347.17,0.0,10774.68,0,0
ad493b,SWA2551,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,-84.4811,33.7923,12192.0,False,240.27,0.86,0.33,12870.18,0,0
717ca1,SVA258,Saudi Arabia,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,30.853,35.5423,10668.0,False,247.0,178.69,0.0,11285.22,0,0
3854dd,FJDZQ,France,2026-09-12 11:26:25+00:00,2026-09-12 11:26:25+00:00,4.9191,43.9219,342.9,False,37.84,97.03,,,0,0
8466c7,NCA049,Japan,2026-09-12 11:26:26+00:00,2026-09-12 11:26:26+00:00,8.7215,45.6103,,True,0.0,168.75,,,0,0
485b45,KLM611,Kingdom of the Netherlands,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,2.8375,53.1968,8153.4,False,243.69,299.32,7.15,8572.5,0,0
a694b2,GJS4551,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-89.211,41.3118,4373.88,False,198.61,62.04,-2.6,4518.66,0,0
485b43,KLM706,Kingdom of the Netherlands,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,0.9073,51.8291,11170.92,False,267.21,65.06,-14.31,11681.46,0,0
7504fe,AXM606,Malaysia,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,115.9685,-31.9406,,True,9.77,14.06,,,0,0
aa98a4,ASA100,United States,2026-09-12 11:25:27+00:00,2026-09-12 11:25:27+00:00,-22.9728,62.699,11887.2,False,275.21,115.46,0.0,11871.96,0,0
40745e,TOM056,United Kingdom,2026-09-12 11:21:37+00:00,2026-09-12 11:21:38+00:00,-9.8577,49.3647,10972.8,False,224.07,250.28,-0.33,11536.68,0,0
a441c9,DAL1436,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-86.6923,40.8662,11346.18,False,226.52,147.9,7.15,11887.2,0,0
ac297b,FDX6030,United States,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-138.6882,59.4005,10668.0,False,270.03,103.22,0.0,11026.14,0,0
aab001,UAL195,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,6.3101,55.4839,9753.6,False,246.7,334.82,0.0,10157.46,0,0
4a0d12,AWG4128,Romania,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,28.0829,36.4903,1531.62,False,132.12,70.44,-1.63,1638.3,0,0
a441ac,UAL1508,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-81.747,37.4708,10957.56,False,249.04,98.31,-3.58,11582.4,0,0
a441ab,UAL2367,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-108.1409,39.6037,11582.4,False,201.12,260.87,0.0,12161.52,0,0
406133,EZY17MR,United Kingdom,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,3.9583,47.6417,10972.8,False,200.41,332.65,0.0,11529.06,0,0
407462,BAW491,United Kingdom,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-3.9471,38.1635,10972.8,False,213.89,13.07,0.0,11666.22,0,0
a09939,N138DE,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-89.0102,38.309,4427.22,False,187.55,286.25,-9.75,4625.34,0,0
a12a9d,UAL2453,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-83.0488,30.5054,8077.2,False,217.68,287.75,5.85,8564.88,0,0
a12a9e,UAL215,United States,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-83.908,42.9213,9913.62,False,223.32,265.9,-4.88,10355.58,0,0
a12a83,N17409,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-82.3376,27.9186,1828.8,False,61.91,4.29,0.33,1920.24,0,0
407453,GCKRK,United Kingdom,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-0.1551,51.2095,175.26,False,24.95,255.68,0.98,312.42,0,0
a1e1d8,RPA5698,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-75.5409,39.5009,8039.1,False,221.86,40.49,5.2,8488.68,0,0
7504ac,AXM1574,Malaysia,2026-09-12 11:25:21+00:00,2026-09-12 11:25:32+00:00,115.6897,21.5598,10652.76,False,226.34,20.91,0.0,11422.38,0,0
40743a,GXILM,United Kingdom,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,-1.3523,50.1879,1668.78,False,46.33,1.91,-0.65,1821.18,0,0
348547,IBE03PD,Spain,2026-09-12 11:24:12+00:00,2026-09-12 11:26:27+00:00,-12.3354,44.7194,9448.8,False,228.6,300.72,0.0,10073.64,0,0
348544,AEA39FR,Spain,2026-09-12 11:21:43+00:00,2026-09-12 11:21:43+00:00,-3.5726,40.4877,,True,8.23,270.0,,,0,0
40742a,GYROF,United Kingdom,2026-09-12 11:24:06+00:00,2026-09-12 11:25:05+00:00,-1.1918,52.022,121.92,False,40.14,358.53,-4.23,419.1,0,0
7504d0,AXM5418,Malaysia,2026-09-12 11:26:12+00:00,2026-09-12 11:26:15+00:00,104.8808,1.4088,7863.84,False,223.64,86.7,7.48,8412.48,0,0
ab8031,DAL3106,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-86.3059,39.2331,4206.24,False,185.98,174.76,14.63,4351.02,0,0
a93257,SKW3710,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-81.7583,42.6494,6438.9,False,186.46,263.35,-9.1,6720.84,0,0
a12a7b,UAL1454,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-87.7979,41.9659,617.22,False,74.09,269.2,-4.88,594.36,0,0
347206,IBE0151,Spain,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-9.2581,40.4852,10934.7,False,256.46,265.51,2.6,11658.6,0,0
4caf26,RYR51SF,Ireland,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-8.3258,41.7122,2750.82,False,153.74,230.02,-4.88,3017.52,0,0
4caf27,RYR5QM,Ireland,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,1.6691,51.9693,4899.66,False,150.07,298.23,-4.88,5189.22,0,0
a14fc8,CAP3318,United States,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-97.5486,47.0957,1371.6,False,51.08,296.31,0.0,1341.12,0,0
aa1d9c,VJA759,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-80.1521,42.8257,14325.6,False,227.23,294.48,-0.33,14813.28,0,0
4caf24,SAS34J,Ireland,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,15.5185,55.9864,9471.66,False,231.03,72.37,5.85,9768.84,0,0
780fa6,CBJ5570,China,2026-09-12 11:26:26+00:00,2026-09-12 11:26:28+00:00,113.2706,23.1823,10393.68,False,237.43,222.37,0.0,11125.2,0,0
4caf20,ITY1718,Ireland,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,11.7043,41.5002,10972.8,False,222.3,326.42,0.0,11414.76,0,0
adba03,N984AC,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-112.0904,41.9009,3649.98,False,77.17,180.38,0.0,3810.0,0,0
a8bd56,TRF562,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-96.2131,33.5314,1630.68,False,40.18,166.68,-1.95,1684.02,0,0
ad34bb,AVA9542,United States,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-75.0966,9.6104,4808.22,False,202.22,330.76,-11.38,5105.4,0,0
c05bd6,ACA182,Canada,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-92.6342,45.7858,10660.38,False,263.45,109.74,0.0,10949.94,0,0
c05bd5,ACA183,Canada,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-81.2379,45.2663,7879.08,False,234.99,315.18,3.9,8176.26,0,0
4caf34,RYR43UB,Ireland,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,18.4319,58.1312,8054.34,False,254.96,196.17,5.2,8260.08,0,0
4caf35,RYR364N,Ireland,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,14.1305,51.8292,8435.34,False,270.13,170.57,-4.88,8740.14,0,0
a441ef,UAL1760,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-95.4872,30.6644,11422.38,False,239.11,52.96,4.88,12092.94,0,0
a07311,SKW4751,United States,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-99.4698,36.2679,10370.82,False,200.53,307.08,5.2,10957.56,0,0
347307,AEA75KL,Spain,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-5.0636,38.5651,11277.6,False,249.5,215.26,0.0,11978.64,0,0
4caf1d,ITY1723,Ireland,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,9.6646,45.2278,4290.06,False,179.96,147.49,11.38,4533.9,0,0
347306,AEA66PK,Spain,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-2.3614,40.2073,5623.56,False,154.91,274.95,-4.23,6035.04,0,0
424b86,SSZ9A,United Kingdom,2026-09-12 11:24:50+00:00,2026-09-12 11:24:51+00:00,-1.7601,52.4647,68.58,False,58.08,145.47,-3.9,175.26,0,0
4072ea,VIR302,United Kingdom,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,16.7975,48.0401,11277.6,False,269.53,119.5,-0.33,11590.02,0,6
780fc8,QDA6084,China,2026-09-12 11:25:27+00:00,2026-09-12 11:25:32+00:00,117.3612,39.1274,,True,0.0,112.5,,,0,0
3ff5fa,DMJHB,Germany,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,6.4952,50.6746,777.24,False,41.47,191.45,,182.88,0,0
780fc5,CSN6202,China,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,117.2091,41.8288,9471.66,False,250.18,65.07,0.0,9761.22,0,0
a0e917,SFY200,United States,2026-09-12 11:26:26+00:00,2026-09-12 11:26:27+00:00,-80.5004,27.8296,266.7,False,48.55,49.73,-1.3,259.08,0,0
a09947,DAL1667,United States,2026-09-12 11:26:20+00:00,2026-09-12 11:26:25+00:00,-104.6712,39.8544,,True,0.0,180.0,,,0,0
a10931,,United States,2026-09-12 11:26:06+00:00,2026-09-12 11:26:06+00:00,-97.0352,32.8988,,True,0.0,261.56,,,0,0
400b83,BAW3VH,United Kingdom,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,1.5431,49.4924,6134.1,False,221.22,144.94,-10.4,6545.58,0,0
780fbc,CSH9064,China,2026-09-12 11:23:49+00:00,2026-09-12 11:23:51+00:00,123.2825,35.7375,9479.28,False,222.31,178.54,0.0,10111.74,0,0
4caf16,SAS12B,Ireland,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,19.3159,62.593,10668.0,False,216.73,17.4,0.0,10828.02,0,0
4caf11,KZR914,Ireland,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,46.0955,40.5025,10668.0,False,224.17,82.48,0.0,11170.92,0,0
4caf12,SAS486,Ireland,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,17.9495,59.6325,,True,6.17,292.5,,,0,0
4caf13,SAS82T,Ireland,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,23.775,59.4756,4876.8,False,187.93,276.44,11.38,4968.24,0,0
a9a7d0,FFT2930,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-97.1999,33.0228,982.98,False,99.16,138.79,0.98,990.6,0,0
a02fd0,N1109K,United States,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-75.2274,40.6458,640.08,False,47.51,33.52,0.33,609.6,0,0
780fcd,CBJ5532,China,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,117.6794,40.6583,7802.88,False,211.93,210.49,0.0,8077.2,0,0
780fe2,CCA1907,China,2026-09-12 11:23:49+00:00,2026-09-12 11:23:49+00:00,114.5767,38.9447,9784.08,False,202.09,208.26,0.0,10180.32,0,0
a21648,N2332E,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-80.7042,27.9925,601.98,False,46.44,184.45,-0.33,624.84,0,0
a07341,AAL1090,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-95.6624,35.6869,4297.68,False,201.11,159.02,11.38,4541.52,0,0
76bcc1,TGW15,Singapore,2026-09-12 11:26:11+00:00,2026-09-12 11:26:12+00:00,147.6694,-32.548,11574.78,False,246.51,300.47,0.0,11925.3,0,0
76bcc4,TGW181,Singapore,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,113.7829,22.9371,11612.88,False,263.23,172.25,-0.33,12428.22,0,0
76bcc3,TGW893,Singapore,2026-09-12 11:21:37+00:00,2026-09-12 11:21:37+00:00,136.5514,38.458,12184.38,False,220.09,224.53,0.0,12961.62,0,0
348609,AEA96DJ,Spain,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-4.3616,39.4899,6385.56,False,173.52,45.12,-8.45,6873.24,0,0
348603,ANE72UZ,Spain,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-0.4669,42.6126,10972.8,False,208.98,47.39,0.33,11635.74,0,0
c05ba9,WJA747,Canada,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-89.1383,48.091,11582.4,False,212.44,309.2,0.0,11818.62,0,0
348602,ANE1255,Spain,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,2.7393,41.4184,10972.8,False,206.41,77.04,-0.98,11513.82,0,0
a3cd7d,AAL2728,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-81.27,38.512,10972.8,False,216.86,247.69,0.0,11567.16,0,4
4d23bb,LBT2641,Malta,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,9.4503,44.1875,10660.38,False,246.3,165.73,0.0,11056.62,0,0
a21656,UAL988,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,7.1398,50.7469,8321.04,False,233.31,310.08,6.5,8740.14,0,0
c0150d,ACA341,Canada,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-95.6177,52.2495,10972.8,False,215.75,287.48,-0.33,10858.5,0,0
ac01fc,FDX2,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-74.3642,42.1421,10058.4,False,267.47,83.93,0.0,10546.08,0,0
abe1eb,FDX6174,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,26.1452,43.0286,9753.6,False,251.73,302.65,0.0,10218.42,0,0
868094,ANA1649,Japan,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,135.1362,34.7151,3215.64,False,158.89,265.73,6.5,3489.96,0,0
4d23c3,CAI9GH,Malta,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,19.5516,46.8872,11582.4,False,219.63,299.93,0.33,11925.3,0,0
881056,NOK134,Thailand,2026-09-12 11:26:05+00:00,2026-09-12 11:26:05+00:00,99.9308,15.4958,9906.0,False,244.36,342.1,6.83,10439.4,0,0
86808a,SKY508,Japan,2026-09-12 11:26:26+00:00,2026-09-12 11:26:27+00:00,130.0346,32.4236,7810.5,False,230.62,357.95,-13.33,8442.96,0,0
76bccb,TGW120,Singapore,2026-09-12 11:26:14+00:00,2026-09-12 11:26:21+00:00,104.4661,3.3421,9288.78,False,232.25,31.97,4.23,9936.48,0,0
c0153b,WJA627,Canada,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-88.9279,47.9887,10972.8,False,213.73,307.86,-0.33,11201.4,0,0
780ffc,CUA878,China,2026-09-12 11:26:14+00:00,2026-09-12 11:26:24+00:00,116.729,40.0956,3596.64,False,162.71,173.1,0.0,3749.04,0,0
4caf2a,RYR9DH,Ireland,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,31.9521,34.6833,3566.16,False,169.13,264.06,12.03,3756.66,0,0
a08663,AAL1742,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-70.8403,42.4593,1706.88,False,143.98,98.22,16.58,1760.22,0,0
717cce,KNE344,Saudi Arabia,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,33.8504,37.1203,11277.6,False,258.15,106.56,0.0,11879.58,0,0
